face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,text_gap.stopped,plus__.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap__1.stopped,gap_1.stopped,plus_1.started,plus__1.started,plus__1.stopped,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap__2.stopped,gap_2.stopped,plus_2.started,plus__2.started,plus__2.stopped,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap__3.stopped,gap_3.stopped,plus_3.started,plus__3.started,plus__3.stopped,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,gap__4.stopped,plus___4.stopped,end.started,text_3.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,0,2,2,0,,,,,,,,,398.40158949999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.38813020000003,398.40158949999994,398.90141679999994,398.88569679999995,398.88574579999994,398.90141679999994,399.1070752,399.0856922,399.08574319999997,399.1070752,399.1070752,399.1070752,399.6179137,399.6179137,400.88627519999994,['m'],[1.7708291000000145],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,0,3,3,4,,,,,,,,,400.90076819999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8878607,400.90076819999996,401.4006334,401.3847537,401.3847961999999,401.4006334,401.60848419999996,401.5848504,401.5849007,401.60848419999996,401.60848419999996,401.60848419999996,402.1171123,402.1171123,403.1336875,['z'],[1.5091125000000147],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,0,4,4,1,,,,,,,,,403.1499568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.1342354,403.1499568,403.6498625,403.63420189999994,403.6342524,403.6498625,403.85683279999995,403.8341396,403.83418969999997,403.85683279999995,403.85683279999995,403.85683279999995,404.36635329999996,404.36635329999996,405.4179066,['z'],[1.548519199999987],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,0,5,5,5,,,,,,,,,405.43265779999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.4194918,405.43265779999996,405.93224189999995,405.9165777,405.9166323,405.93224189999995,406.1413541,406.11670999999996,406.1167619,406.1413541,406.1413541,406.1413541,406.64889539999996,406.64889539999996,407.41758269999997,['z'],[1.2721203999999489],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,1,0,6,1,,,,,,,,,407.43199839999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.41918630000004,407.43199839999994,407.93184189999994,407.91621549999996,407.91626419999994,407.93184189999994,408.13920249999995,408.11602109999995,408.1160722,408.13920249999995,408.13920249999995,408.13920249999995,408.6482477,408.6482477,412.7654901,['z'],[4.6183628],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,1,1,7,4,,,,,,,,,412.7802651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.7670537999999,412.7802651,413.2800766,413.26434879999994,413.264393,413.2800766,413.48751209999995,413.4643927,413.4644444,413.48751209999995,413.48751209999995,413.48751209999995,413.99652399999997,413.99652399999997,415.5808474,['z'],[2.086259499999983],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,1,2,8,3,,,,,,,,,415.5958939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.5824313,415.5958939,416.0957977,416.08014669999994,416.0801933999999,416.0957977,416.3028569,416.28009719999994,416.2801476,416.3028569,416.3028569,416.3028569,416.8122878,416.8122878,417.88020579999994,['z'],[1.5751003999999966],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,1,3,9,0,,,,,,,,,417.8947969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.88134599999995,417.8947969,418.3949224,418.3787309,418.37875449999996,418.3949224,418.60013769999995,418.57935779999997,418.5794037,418.60013769999995,418.60013769999995,418.60013769999995,419.1115246,419.1115246,419.81301019999995,['m'],[1.205343599999992],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,1,4,10,5,,,,,,,,,419.82792409999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.8146436,419.82792409999996,420.3277662,420.3119899,420.3120337,420.3277662,420.53452469999996,420.5120093,420.5120593,420.53452469999996,420.53452469999996,420.53452469999996,421.04410979999994,421.04410979999994,421.87889609999996,['z'],[1.3269675000000234],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,1,5,11,2,,,,,,,,,421.89360500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.8803754,421.89360500000004,422.39368529999996,422.3780807,422.3781267,422.39368529999996,422.59930130000004,422.5780141999999,422.57806539999996,422.59930130000004,422.59930130000004,422.59930130000004,423.1101806,423.1101806,427.22704759999993,['m'],[4.614955800000075],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,2,0,12,4,,,,,,,,,427.2421328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.22816729999994,427.2421328,427.7419471,427.726338,427.72638939999996,427.7419471,427.9479912,427.92629329999994,427.9263398,427.9479912,427.9479912,427.9479912,428.4584809,428.4584809,429.3602434,['z'],[1.401923399999987],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,2,1,13,3,,,,,,,,,429.3748169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.3617658,429.3748169,429.87470189999993,429.85898489999994,429.859033,429.87470189999993,430.0806987,430.05885229999996,430.05890989999995,430.0806987,430.0806987,430.0806987,430.5910082,430.5910082,431.47624189999993,['z'],[1.381077600000026],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,2,2,14,0,,,,,,,,,431.49070979999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.47786289999993,431.49070979999993,431.99058269999995,431.9750638,431.9751124,431.99058269999995,432.19726180000004,432.1749236,432.1749733,432.19726180000004,432.19726180000004,432.19726180000004,432.70706149999995,432.70706149999995,433.6256741,['m'],[1.4244840999999724],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,2,3,15,5,,,,,,,,,433.6399813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.62721819999996,433.6399813,434.13984679999993,434.12419729999993,434.124246,434.13984679999993,434.3463732999999,434.3241694,434.3242218,434.3463732999999,434.3463732999999,434.3463732999999,434.85637449999996,434.85637449999996,436.04142959999996,['z'],[1.6910910000000285],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,2,4,16,1,,,,,,,,,436.05594990000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.04301619999995,436.05594990000003,436.55580330000004,436.5400235,436.54007429999996,436.55580330000004,436.7642314,436.73990169999996,436.7399499,436.7642314,436.7642314,436.7642314,437.2722484,437.2722484,438.5571726,['z'],[1.7774752999999919],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,2,5,17,2,,,,,,,,,438.57181869999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.5586269,438.57181869999994,439.0716051,439.0559649,439.0560169,439.0716051,439.2777911,439.2558691,439.2559161,439.2777911,439.2777911,439.2777911,439.7879321,439.7879321,441.33946699999996,['m'],[2.0558403],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,3,0,18,2,,,,,,,,,441.3541906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.3411799,441.3541906,441.85406489999997,441.838234,441.83828209999996,441.85406489999997,442.06026149999997,442.03818469999993,442.0382345,442.06026149999997,442.06026149999997,442.06026149999997,442.570491,442.570491,443.672252,['m'],[1.601137900000026],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,3,1,19,1,,,,,,,,,443.6867044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.67395319999997,443.6867044,444.18655440000003,444.1709438,444.170989,444.18655440000003,444.3948162,444.3709478,444.3709984,444.3948162,444.3948162,444.3948162,444.9030317,444.9030317,445.90468689999994,['z'],[1.5072582999999895],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,3,2,20,4,,,,,,,,,445.91909730000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.9061374,445.91909730000003,446.41917099999995,446.40352379999996,446.40357349999994,446.41917099999995,446.6255223,446.60345079999996,446.6035011999999,446.6255223,446.6255223,446.6255223,447.1355663,447.1355663,448.37042030000003,['z'],[1.7327390000000378],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,3,3,21,5,,,,,,,,,448.38510489999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.3720517,448.38510489999993,448.88500259999995,448.86934449999995,448.86939679999995,448.88500259999995,449.0912001,449.0692903,449.06934729999995,449.0912001,449.0912001,449.0912001,449.60150819999996,449.60150819999996,451.05299510000003,['z'],[1.9551291999999876],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,3,4,22,0,,,,,,,,,451.0676573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.05462029999995,451.0676573,451.56756,451.55192859999994,451.55198279999996,451.56756,451.7733625,451.7518701999999,451.75192969999995,451.7733625,451.7733625,451.7733625,452.28391629999993,452.28391629999993,453.2858593,['m'],[1.5042574999999943],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,3,5,23,3,,,,,,,,,453.30026619999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.2873344,453.30026619999995,453.80013919999993,453.78446030000003,453.78450919999995,453.80013919999993,454.0072128,453.9840661,453.984118,454.0072128,454.0072128,454.0072128,454.5165814,454.5165814,455.48512109999996,['z'],[1.4710721000000149],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,4,0,24,1,,,,,,,,,455.49956689999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.4868783,455.49956689999993,455.99941659999996,455.98360610000003,455.9836562,455.99941659999996,456.2049097,456.18373749999995,456.1837844,456.2049097,456.2049097,456.2049097,456.7158464,456.7158464,457.4675739,['z'],[1.2484410999999227],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,4,1,25,4,,,,,,,,,457.4821705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.46922649999993,457.4821705,457.98174109999997,457.966161,457.96621239999996,457.98174109999997,458.1892093999999,458.1664814,458.16653319999995,458.1892093999999,458.1892093999999,458.1892093999999,458.6985133,458.6985133,460.21671769999995,['z'],[2.016283499999986],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,4,2,26,0,,,,,,,,,460.23117510000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.21814019999994,460.23117510000003,460.73109919999996,460.7155574,460.7156064,460.73109919999996,460.9340485999999,460.91485059999997,460.9148687,460.9340485999999,460.9340485999999,460.9340485999999,461.44735569999995,461.44735569999995,462.2152664999999,['m'],[1.2641897000000881],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,4,3,27,3,,,,,,,,,462.2305769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.2164899,462.2305769,462.73048539999996,462.71483870000003,462.7148874,462.73048539999996,462.93674219999997,462.9147722999999,462.9148217,462.93674219999997,462.93674219999997,462.93674219999997,463.44695210000003,463.44695210000003,464.5802454,['z'],[1.6365296000000171],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,4,4,28,5,,,,,,,,,464.59632819999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.58078489999997,464.59632819999996,465.09643839999995,465.08069040000004,465.0807379,465.09643839999995,465.30302090000004,465.2805715,465.28061999999994,465.30302090000004,465.30302090000004,465.30302090000004,465.81286659999995,465.81286659999995,466.82978439999994,['z'],[1.511148300000059],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,4,5,29,2,,,,,,,,,466.84554309999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8307342,466.84554309999993,467.3456957,467.3301141,467.3301654,467.3456957,467.5508328,467.52997320000003,467.53002380000004,467.5508328,467.5508328,467.5508328,468.0620919,468.0620919,469.27886540000003,['m'],[1.7272104999999556],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,5,0,30,2,,,,,,,,,469.29477919999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.2793549,469.29477919999994,469.7946542,469.7780999,469.77811149999997,469.7946542,469.99552909999994,469.97820889999997,469.97822389999993,469.99552909999994,469.99552909999994,469.99552909999994,470.4946623,470.4946623,471.6127853,['m'],[1.6027073999999857],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,5,1,31,3,,,,,,,,,471.6274673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.6144887,471.6274673,472.12731579999996,472.11173660000003,472.1117847,472.12731579999996,472.3323667,472.31178389999997,472.3118381,472.3323667,472.3323667,472.3323667,472.8437974,472.8437974,474.16172190000003,['z'],[1.817692299999976],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,5,2,32,1,,,,,,,,,474.1764668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1633477,474.1764668,474.67637210000004,474.6611006,474.6611495,474.67637210000004,474.8820688,474.8608525,474.86090069999995,474.8820688,474.8820688,474.8820688,475.3929876,475.3929876,477.04318010000003,['z'],[2.1558092000000215],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,5,3,33,0,,,,,,,,,477.0590043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.04367629999996,477.0590043,477.5590137,477.54335280000004,477.54340099999996,477.5590137,477.7660186,477.743228,477.743277,477.7660186,477.7660186,477.7660186,478.27534339999994,478.27534339999994,479.2106845,['m'],[1.4319221000000653],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,5,4,34,4,,,,,,,,,479.2250568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.21216669999995,479.2250568,479.7248692,479.7092869,479.70933499999995,479.7248692,479.93162939999996,479.9091432999999,479.90919349999996,479.93162939999996,479.93162939999996,479.93162939999996,480.44138730000003,480.44138730000003,481.5262382,['z'],[1.5784224999999878],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,5,5,35,5,,,,,,,,,481.54102199999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.5278129,481.54102199999994,482.04087469999996,482.0251097,482.0251563,482.04087469999996,482.24723779999994,482.2249417,482.2249881999999,482.24723779999994,482.24723779999994,482.24723779999994,482.75720699999994,482.75720699999994,485.09185510000003,['z'],[2.8388314999999693],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,6,0,36,1,,,,,,,,,485.1064585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0933518,485.1064585,485.60617080000003,485.5898435,485.58986079999994,485.60617080000003,485.8070869,485.78992439999996,485.78993499999996,485.8070869,485.8070869,485.8070869,486.3060767,486.3060767,487.32466199999993,['z'],[1.5022837999999865],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,6,1,37,4,,,,,,,,,487.33911789999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.3264546,487.33911789999996,487.838774,487.82233549999995,487.8223519,487.838774,488.03963830000004,488.0222481,488.02225859999993,488.03963830000004,488.03963830000004,488.03963830000004,488.5387592,488.5387592,490.8400062,['z'],[2.790429099999983],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,6,2,38,3,,,,,,,,,490.85459969999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.84160449999996,490.85459969999994,491.35445009999995,491.3386674,491.338733,491.35445009999995,491.5607276,491.5388853,491.5389377999999,491.5607276,491.5607276,491.5607276,492.0708248,492.0708248,492.92244750000003,['z'],[1.3486787000000504],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
