face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,image_1.stopped,image_2.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,image_1_set_1.stopped,image_2_set_1.stopped,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,2,5,17,0,,,,,,,,,197.16693180000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.15609479999694,197.16693180000584,197.6604432000022,197.6604740000039,197.67362060000596,197.86051929999667,197.86055240000132,197.8803237000102,197.8803237000102,197.8803237000102,198.38006380001025,198.38006380001025,199.9144307000097,['m'],[2.027486899998621],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,3,0,18,2,,,,,,,,,199.92609360000642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.91561880000518,199.92609360000642,200.41951849999896,200.41955180000514,200.43271770000865,200.6195977000025,200.61963190000097,200.63792449999892,200.63792449999892,200.63792449999892,201.13915509999788,201.13915509999788,202.76706050000212,['m'],[2.117484800008242],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,3,1,19,3,,,,,,,,,202.7786114000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.76816040000995,202.7786114000046,203.2719497000071,203.27198150000186,203.2850264000008,203.4721358000097,203.47217079999973,203.49124000000302,203.49124000000302,203.49124000000302,203.99158570000145,203.99158570000145,204.85981400001037,['z'],[1.360234699997818],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,3,2,20,1,,,,,,,,,204.8712155000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.86089470000297,204.8712155000103,205.36453550000442,205.3645669999969,205.37774690000515,205.56463429999712,205.5646681000071,205.5836577000009,205.5836577000009,205.5836577000009,206.0841064999986,206.0841064999986,207.24592650000704,['z'],[1.6596690000005765],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,3,3,21,4,,,,,,,,,207.25716870000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.24710039999627,207.25716870000178,207.7504537000059,207.75048650000826,207.76365090000036,207.95054030000756,207.95057690000976,207.97087200000533,207.97087200000533,207.97087200000533,208.47005699999863,208.47005699999863,209.00476330000674,['z'],[1.0251089999946998],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,3,4,22,5,,,,,,,,,209.01652079999621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0059193000052,209.01652079999621,209.50997440000356,209.51000760000898,209.5231114000053,209.7098171999969,209.70984890000545,209.7297741000075,209.7297741000075,209.7297741000075,210.22953140000755,210.22953140000755,210.77714320000086,['z'],[1.033539700001711],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,3,5,23,0,,,,,,,,,210.7892598000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.77832189999754,210.7892598000035,211.2825096000015,211.28253219999897,211.2958318000019,211.48239540000213,211.48242929999833,211.50166080000054,211.50166080000054,211.50166080000054,212.00212950000423,212.00212950000423,212.4707167000015,['m'],[0.9663903000036953],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,4,0,24,2,,,,,,,,,212.4820313000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.47184650000418,212.4820313000091,212.9754130000074,212.97544590001053,212.98855789999652,213.1753779999999,213.17540730000474,213.19514860000345,213.19514860000345,213.19514860000345,213.6950622000004,213.6950622000004,214.45624120000866,['m'],[1.2487982000020565],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,4,1,25,4,,,,,,,,,214.46802369999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.4573692999984,214.46802369999932,214.96138540000538,214.96141750000243,214.97458920000645,215.16128640000534,215.16132020000077,215.18078350000724,215.18078350000724,215.18078350000724,215.68081150000216,215.68081150000216,215.94934649999777,['z'],[0.7591006999864476],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,4,2,26,5,,,,,,,,,215.96091429999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.95047730000806,215.96091429999797,216.45424289999937,216.45427550000022,216.4674146000034,216.654254699999,216.6542868999968,216.6742319000041,216.6742319000041,216.6742319000041,217.17384760000277,217.17384760000277,217.88134829999763,['m'],[1.202045799989719],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,4,3,27,3,,,,,,,,,217.89356620000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.88270090000879,217.89356620000035,218.38707350000914,218.38710320000246,218.40005009999732,218.58697070000926,218.58700300000783,218.60616150000715,218.60616150000715,218.60616150000715,219.1066004000022,219.1066004000022,219.52155600000697,['z'],[0.9097126999986358],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,4,4,28,0,,,,,,,,,219.5331664999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.52258710000024,219.5331664999976,220.02638570001,220.02641869999934,220.03949910000665,220.2263471000042,220.22637950000353,220.24447150000196,220.24447150000196,220.24447150000196,220.74601480001002,220.74601480001002,221.12053600000218,['m'],[0.8634929999971064],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,4,5,29,1,,,,,,,,,221.13262410000607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.1216473000095,221.13262410000607,221.62597670000105,221.62601750000613,221.63906339999812,221.8258394000004,221.82586989999982,221.84635730000446,221.84635730000446,221.84635730000446,222.34553630001028,222.34553630001028,222.77413469999738,['z'],[0.925074400001904],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,5,0,30,1,,,,,,,,,222.7853513000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.77527230000123,222.7853513000009,223.27865269999893,223.27873259999615,223.2918353999994,223.47851349999837,223.4785428000032,223.4977813000005,223.4977813000005,223.4977813000005,223.99827270000242,223.99827270000242,224.43955009999627,['z'],[0.9298696999903768],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,5,1,31,5,,,,,,,,,224.45147610000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.44074980000732,224.45147610000276,224.94469790000585,224.94473090000974,224.95804290000524,225.14469709999685,225.14472759999626,225.16329350000888,225.16329350000888,225.16329350000888,225.66439750000427,225.66439750000427,226.11911569999938,['z'],[0.9445374999922933],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,5,2,32,3,,,,,,,,,226.13097290000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.12028210000426,226.13097290000587,226.62420679999923,226.62424140000076,226.63738650000596,226.8242256000085,226.8242600000085,226.8440016000095,226.8440016000095,226.8440016000095,227.34383640000306,227.34383640000306,227.79845410000416,['z'],[0.9438373000011779],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,5,3,33,0,,,,,,,,,227.81038120000449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.79961680000997,227.81038120000449,228.30360660000588,228.30364080000436,228.31694200000493,228.50350869999966,228.50353830000677,228.52141790000314,228.52141790000314,228.52141790000314,229.02310869999928,229.02310869999928,229.31846580001002,['m'],[0.7942828000086593],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,5,4,34,2,,,,,,,,,229.3297903000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.3195740000083,229.3297903000057,229.82301580000785,229.82304820000718,229.83640690000902,230.02304960000038,230.02308530001028,230.0413533999963,230.0413533999963,230.0413533999963,230.54255500000727,230.54255500000727,231.05092170000717,['z'],[1.001834200011217],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,5,5,35,4,,,,,,,,,231.0623642999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.05191650000052,231.0623642999999,231.5559030000004,231.55593590000353,231.56910659999994,231.75582069999655,231.75585319999664,231.77449500000512,231.77449500000512,231.77449500000512,232.2755138000066,232.2755138000066,232.71784890000708,['z'],[0.9410954000049969],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,6,0,36,5,,,,,,,,,232.7285325999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.71928540000226,232.7285325999983,233.22206139999616,233.2220909000025,233.2351553000044,233.42199860000983,233.4220282000024,233.44151460001012,233.44151460001012,233.44151460001012,233.94166520000726,233.94166520000726,234.0376266000094,['m'],[0.5940828000020701],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,6,1,37,0,,,,,,,,,234.04831340000965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.03872989999945,234.04831340000965,234.54141170000366,234.54144559999986,234.5547920000099,234.74134870000125,234.7413818000059,234.75939259999723,234.75939259999723,234.75939259999723,235.26113980000082,235.26113980000082,235.86291730000812,['m'],[1.0919068999937735],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,6,2,38,2,,,,,,,,,235.8743572000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.86400240000512,235.8743572000094,236.3678293999983,236.36787170000025,236.38062760001048,236.56759750000492,236.56762519999756,236.58496180000657,236.58496180000657,236.58496180000657,237.08726420000312,237.08726420000312,237.44884420000017,['m'],[0.8588789000059478],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,6,3,39,3,,,,,,,,,237.4602692000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.44991850000224,237.4602692000044,237.9539555000083,237.9539894000045,237.96711710000818,238.15364899999986,238.15367250000418,238.1703525000048,238.1703525000048,238.1703525000048,238.67355320000206,238.67355320000206,239.54106560000218,['z'],[1.3612090999959037],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,6,4,40,1,,,,,,,,,239.55311360000633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.5423993000004,239.55311360000633,240.04642030000105,240.04645400001027,240.0594229999988,240.24621990000014,240.2462416000053,240.2634270999988,240.2634270999988,240.2634270999988,240.76596190000419,240.76596190000419,241.32770310000342,['z'],[1.0597438999975566],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,6,5,41,4,,,,,,,,,241.33903010000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.328714400006,241.33903010000358,241.83223060000455,241.8322455000016,241.84552709999844,242.0325204999972,242.0325559000048,242.05190050000965,242.05190050000965,242.05190050000965,242.55220479999844,242.55220479999844,242.93995990000258,['z'],[0.8802657999913208],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,7,0,42,3,,,,,,,,,242.95206789999793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.94109940000635,242.95206789999793,243.4455231000029,243.44556069999817,243.45839960000012,243.64527320000343,243.64530350000132,243.66421100001025,243.66421100001025,243.66421100001025,244.16503699999885,244.16503699999885,244.4316448000027,['m'],[0.7631678000034299],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,7,1,43,0,,,,,,,,,244.44455949999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.43198310000298,244.44455949999974,244.9382731000078,244.93831100000534,244.9514371999976,245.13781220000237,245.1378335000045,245.15696920000482,245.15696920000482,245.15696920000482,245.65764400000626,245.65764400000626,246.19234010000946,['m'],[1.02224569999089],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,7,2,44,1,,,,,,,,,246.20414270000765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.1933616000024,246.20414270000765,246.69755170001008,246.69758730000467,246.7108343,246.89738789999683,246.89741800000775,246.91868030000478,246.91868030000478,246.91868030000478,247.4170146999968,247.4170146999968,247.88635230000364,['z'],[0.9652436000033049],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,7,3,45,2,,,,,,,,,247.89679300000716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.88728880000417,247.89679300000716,248.39041089999955,248.39044309999736,248.40354559999832,248.59023519999755,248.59026730000915,248.61053400000674,248.61053400000674,248.61053400000674,249.10987880000903,249.10987880000903,249.52464360000158,['m'],[0.9053703999961726],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,7,4,46,4,,,,,,,,,249.5363520999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.52570399999968,249.5363520999963,250.0298225000006,250.0298555000045,250.0430641999992,250.22974270000122,250.2297741000075,250.25009980000323,250.25009980000323,250.25009980000323,250.74940899999638,250.74940899999638,251.13746399999945,['z'],[0.8732756000099471],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,7,5,47,5,,,,,,,,,251.14934709999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.13858400000026,251.14934709999943,251.6426683000027,251.64270150000812,251.65566129999934,251.84260740000173,251.84264080000867,251.8639669999975,251.8639669999975,251.8639669999975,252.36216710000008,252.36216710000008,252.76350719999755,['m'],[0.8916847999935271],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,8,0,48,4,,,,,,,,,252.77531150000868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.7646276000014,252.77531150000868,253.26868470000045,253.26871440000832,253.28192140000465,253.4687263000087,253.46875549999822,253.48816480000096,253.48816480000096,253.48816480000096,253.9883575999993,253.9883575999993,254.30938289999904,['z'],[0.819275200003176],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,8,1,49,0,,,,,,,,,254.3213892000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.30983969999943,254.3213892000058,254.81442850000167,254.81443870000658,254.82787839999946,255.01449210000283,255.0145033000008,255.02919370000018,255.02919370000018,255.02919370000018,255.5341904000088,255.5341904000088,255.97433720000845,['m'],[0.9423404999979539],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,8,2,50,2,,,,,,,,,255.98738890000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.97461810000823,255.98738890000095,256.4811982000101,256.48122590000276,256.49411970000074,256.68116870000085,256.6812038000062,256.6989755000104,256.6989755000104,256.6989755000104,257.2007842000021,257.2007842000021,258.0416885000013,['m'],[1.3363209000090137],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,8,3,51,3,,,,,,,,,258.05348400000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.04277379999985,258.05348400000366,258.5470651000069,258.54709960000764,258.5601067000098,258.74669559999893,258.74672609999834,258.7688329000084,258.7688329000084,258.7688329000084,259.2665494999965,259.2665494999965,259.8946946000069,['z'],[1.1225873999937903],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,8,4,52,5,,,,,,,,,259.9063346000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.89580680000654,259.9063346000039,260.39966340000683,260.39969669999846,260.41269759999705,260.5997248000058,260.5997577000089,260.61951570000383,260.61951570000383,260.61951570000383,261.11941140001,261.11941140001,262.27999080000154,['z'],[1.6561293999984628],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,8,5,53,1,,,,,,,,,262.292139600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.2808603000012,262.292139600002,262.7855186000088,262.7855508000066,262.7987278000073,262.98550560000876,262.9855368999997,263.00486120001005,263.00486120001005,263.00486120001005,263.50520840000536,263.50520840000536,263.8797379000025,['z'],[0.8624254000023939],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,9,0,54,3,,,,,,,,,263.8916648000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.8808788000024,263.8916648000013,264.38499430000957,264.38502660000813,264.398185500002,264.58509560000675,264.5851262000069,264.6086270000087,264.6086270000087,264.6086270000087,265.10461130000476,265.10461130000476,266.2244192000071,['z'],[1.6111870000022464],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
